id,SalePrice
1557,120404.16042313108
1558,121813.81979639118
1559,103171.05290477662
1560,159047.88983094518
1561,136252.22984408928
1562,108440.54231976796
1563,104840.71785088876
1564,162127.71362254358
1565,144394.6934444882
1566,219263.62387715725
1567,87167.71884701878
1568,205787.4793176022
1569,98227.52490722155
1570,134870.49601782448
1571,106832.7441751796
1572,129983.15752632133
1573,221147.6589280508
1574,155062.56992237284
1575,214630.24226736612
1576,229853.48498156897
1577,199906.06749062418
1578,166938.8986288739
1579,129293.98808543387
1580,208634.49073646587
1581,117769.71518307133
1582,123802.4129765459
1583,300208.2951802382
1584,233998.54031407673
1585,144189.15889405232
1586,19510.62827688636
1587,96097.97293858073
1588,131313.49090207464
1589,107005.05807023201
1590,144765.7729357747
1591,69241.38568062425
1592,131742.30404693584
1593,144444.1360315768
1594,115634.41029399374
1595,122811.446781293
1596,231119.8302852428
1597,187711.55888992213
1598,191802.1508309087
1599,207164.43841769712
1600,219719.6036566002
1601,5776.411003178859
1602,138002.9340830401
1603,82650.65317195299
1604,252944.2473333615
1605,266264.44376068225
1606,177356.43613027842
1607,239670.27198342953
1608,224435.4358195973
1609,197663.61678555814
1610,132620.9096026279
1611,148198.74485853928
1612,168774.49125919366
1613,163227.89395593558
1614,110602.74741121108
1615,62185.423537515744
1616,62185.423537515744
1617,81629.88929447968
1618,106527.78036449934
1619,120686.44646844419
1620,207332.62307471308
1621,135487.95090154526
1622,132642.732050769
1623,262004.43106014028
1624,200156.9384415994
1625,133662.58984017404
1626,191072.08215362698
1627,182564.29714491722
1628,279747.26050705346
1629,188063.2219362591
1630,312677.2964760718
1631,239267.88762284248
1632,256765.569611299
1633,177010.94982760152
1634,183540.48873232512
1635,169849.99333726752
1636,170358.75558098164
1637,180949.72827673054
1638,223693.36180190477
1639,200844.66260045648
1640,257082.88227455041
1641,193350.5218481208
1642,220018.030285846
1643,247477.70795985954
1644,241517.726196303
1645,180950.84989228923
1646,166634.64127750092
1647,195274.43094015375
1648,147044.0579259701
1649,119873.27501534348
1650,100821.51012399732
1651,100821.51012399732
1652,121777.06511303218
1653,122188.26654079938
1654,174887.83795799417
1655,184137.2278722479
1656,172322.5974805591
1657,174887.83795799417
1658,172322.5974805591
1659,151072.67885473577
1660,137435.71965788805
1661,351839.78235280456
1662,337058.9917176502
1663,327859.0251930263
1664,398070.22617519484
1665,304972.12210582325
1666,286551.16291466716
1667,306382.0253688167
1668,306977.4528256026
1669,286072.0114714877
1670,309708.21171145036
1671,240701.64543396534
1672,360885.72415311204
1673,289062.90347219
1674,271728.8896397946
1675,184477.81819458966
1676,182880.43367556334
1677,207860.81380410775
1678,388674.02724719665
1679,314441.3855986153
1680,298631.5291802308
1681,263698.7048981108
1682,277214.0382877259
1683,211621.8482723117
1684,191100.24788561257
1685,169576.7903226874
1686,196017.2932583668
1687,176716.7168146489
1688,204188.76370791372
1689,201829.0148360768
1690,194469.0736412404
1691,185037.17997891063
1692,262954.1730009228
1693,176716.7168146489
1694,172242.9291518396
1695,179256.08290437885
1696,263196.49950564024
1697,179427.41683261524
1698,315197.87640294305
1699,304912.0892538354
1700,233711.25733499936
1701,267933.85101574205
1702,280627.6309692891
1703,272106.55408312136
1704,278895.64047797956
1705,237256.5854862374
1706,361238.7355332655
1707,214877.91755524752
1708,213909.91512232812
1709,291711.58756873326
1710,239833.72345337315
1711,256786.34845677912
1712,269046.24359449465
1713,249592.98513302355
1714,224879.92163909585
1715,206757.24644174645
1716,198930.47597709208
1717,191436.96186416774
1718,131727.16557862208
1719,212121.75731251235
1720,264311.7871838097
1721,190938.35694842195
1722,104710.87703901602
1723,143668.34212423844
1724,234935.6438829097
1725,230023.88234589619
1726,185026.5340219567
1727,183473.5252211929
1728,197527.34162505335
1729,164572.80212883474
1730,167653.1002573256
1731,130355.32700803076
1732,127129.32681657595
1733,107582.06070267022
1734,117091.96943776988
1735,108872.05602828611
1736,108049.65317275168
1737,303214.6654204626
1738,214735.38801467748
1739,301678.0845249548
1740,214076.89523576535
1741,175832.6726752259
1742,171743.31751344018
1743,191740.7835741274
1744,260275.60133138005
1745,238427.96357549712
1746,253793.72782766915
1747,226313.13793772014
1748,229722.67001067885
1749,157948.5004741243
1750,156485.44428121837
1751,236725.57927229392
1752,105388.98642124506
1753,176226.87415230347
1754,234151.02195983994
1755,178973.9583499408
1756,100042.9183663211
1757,105320.45284995052
1758,146781.9164815439
1759,169431.58009397335
1760,159543.48985240888
1761,156387.6912328773
1762,178075.0090786641
1763,187650.51274952662
1764,113074.72813391985
1765,210852.2562438257
1766,192566.44760797356
1767,201375.1329574448
1768,127248.29862960053
1769,205147.51806303978
1770,138296.0579367044
1771,131226.30612183394
1772,145846.9558951887
1773,107266.27018480067
1774,200069.70566667742
1775,143982.7580147966
1776,126717.63218672387
1777,98699.22395490899
1778,116817.54703459088
1779,99069.91793036455
1780,193748.9263929491
1781,130078.87474135795
1782,53511.169328150776
1783,143130.21038128683
1784,74699.18568936377
1785,120255.87000544558
1786,182751.49993364795
1787,200428.136541525
1788,-11535.273832719104
1789,119104.08027520738
1790,44581.62411307753
1791,256584.54259764132
1792,169568.1362101061
1793,159971.8437471691
1794,153132.4341937879
1795,147475.6591650183
1796,120686.69829274548
1797,163667.1688211504
1798,118682.55715882941
1799,94011.53875540054
1800,108858.60683223917
1801,109050.99243160273
1802,176704.73928067353
1803,186567.76078365956
1804,130168.15879535544
1805,142110.95197962254
1806,150927.29253457318
1807,196149.55816473233
1808,123060.57786134083
1809,101366.01515358759
1810,147429.78487659153
1811,91502.10943070095
1812,109951.07433260905
1813,123336.77310540053
1814,95656.55109573292
1815,-4228.9914680632355
1816,94135.3982652206
1817,126691.34448339767
1818,183294.85042676
1819,140142.0001508692
1820,52127.09145608271
1821,158560.17390862879
1822,189649.90176502403
1823,15691.454259477527
1824,158112.84870464395
1825,123762.05153600953
1826,105657.60813902656
1827,113531.02801364122
1828,139657.1468306701
1829,194490.8046584126
1830,194880.42042730082
1831,193939.40114595523
1832,148360.432418534
1833,172894.96230923632
1834,143699.56742134245
1835,183029.120456128
1836,177335.4497967936
1837,62944.719231709634
1838,148167.61397228978
1839,63345.926686637744
1840,111319.7446973394
1841,126493.00477737511
1842,106372.36713531776
1843,125935.7663567471
1844,141714.1086488748
1845,138058.82936228596
1846,167502.87898572363
1847,159304.03870975206
1848,-21873.792361664324
1849,95802.31295883286
1850,121929.80677599966
1851,159247.72978633668
1852,121651.6249811615
1853,118817.60054658845
1854,184691.73302658802
1855,158748.9375541567
1856,222760.62046996012
1857,149477.63098972253
1858,161558.15403887487
1859,124650.812974904
1860,149897.88797742574
1861,123653.20486822439
1862,301772.17721425183
1863,301772.17721425183
1864,301772.17721425183
1865,301939.5404012493
1866,303948.1660460654
1867,261941.37623288986
1868,269319.8719409653
1869,205684.94143873794
1870,243885.51546001234
1871,263218.7916140497
1872,166024.11672393125
1873,229865.6040021132
1874,117264.82029509751
1875,217124.12853900404
1876,189842.42168363443
1877,215905.5796184206
1878,220534.90429606006
1879,109224.5554279394
1880,126037.27460099926
1881,253575.08997503613
1882,261541.5267818276
1883,209567.78236873486
1884,220412.8169254424
1885,242686.52455649324
1886,268345.25671268546
1887,213109.4178157228
1888,269872.3398789953
1889,161820.9836942443
1890,103377.7070062964
1891,146663.68542762022
1892,82813.21373197358
1893,132979.9899872944
1894,148052.75330988102
1895,145976.23458557721
1896,119573.39117220294
1897,121638.38136036543
1898,135051.1925208949
1899,160936.57558409288
1900,159186.55223985034
1901,153248.45429507075
1902,136733.86448333928
1903,243753.98785924955
1904,125783.52105293269
1905,199718.0185108706
1906,141375.4156109072
1907,209391.5305398508
1908,142622.5690952864
1909,153144.59655008517
1910,153144.59655008517
1911,188304.71984100706
1912,268942.1632361319
1913,180311.31733491443
1914,57395.62789394782
1915,252361.20603865045
1916,4269.746492991559
1917,272562.3553720026
1918,133700.69324359865
1919,169602.77654633948
1920,181867.1791637245
1921,331952.3355986689
1922,298545.4317963318
1923,203232.97429668167
1924,224251.13253617045
1925,223844.2943071129
1926,325042.6400899844
1927,117688.60166732076
1928,157916.13569370162
1929,100574.57156103561
1930,126201.39446729564
1931,126274.30898657793
1932,133747.30517693263
1933,162278.94408728761
1934,181784.3858216812
1935,167102.0129652204
1936,181818.65260732846
1937,181481.23240826742
1938,160336.1160021933
1939,256833.20041346396
1940,226130.67838939055
1941,183117.08961327097
1942,182785.3612484951
1943,229757.10511124865
1944,295501.3431902352
1945,313535.64583893167
1946,198557.80522538043
1947,283683.8271271045
1948,198819.84875763036
1949,233816.78416809635
1950,202534.9971500211
1951,262993.79856482777
1952,241844.0174273662
1953,172787.19730181425
1954,219774.81247053368
1955,138477.57837570502
1956,320577.77367083414
1957,190898.21853185302
1958,292169.98468082654
1959,165900.6828079823
1960,86875.78306277312
1961,124456.51753608906
1962,121777.06511303218
1963,123284.80368151196
1964,117056.70882796205
1965,172665.26533703177
1966,184074.22492160447
1967,270719.10163790954
1968,332680.3357500754
1969,319224.36967185396
1970,354727.39748493826
1971,392705.92339683
1972,324704.9551428087
1973,269425.9379244944
1974,288503.9530907365
1975,386289.63972756895
1976,268099.13489996037
1977,313134.2333947775
1978,324842.37032941007
1979,315327.06123073807
1980,208804.4512918548
1981,311775.0224109893
1982,231649.08017149146
1983,231649.08017149146
1984,201382.2959096308
1985,231592.61279520116
1986,236797.62635262872
1987,195396.3106608964
1988,172113.63420543834
1989,206771.04433003537
1990,219636.0789395081
1991,207860.81380410775
1992,219574.87056456364
1993,188756.92644326648
1994,240275.02043300823
1995,204215.3389041902
1996,264604.16582359385
1997,315388.4720574077
1998,303111.72269486985
1999,235207.91026656821
2000,299042.8688990794
2001,257067.76085383652
2002,242270.62271979163
2003,274853.527498521
2004,263780.32211562956
2005,239517.72387944357
2006,234322.0547714721
2007,272515.5096676217
2008,196977.26919519782
2009,184323.17156954974
2010,205365.2296809095
2011,133033.56965061623
2012,193033.62173674864
2013,177535.19778680216
2014,184039.14293045536
2015,205084.31728087712
2016,184665.92751939796
2017,209232.05705957892
2018,115844.2665068584
2019,107239.39284619753
2020,107318.48260711806
2021,104772.18427959422
2022,190010.82367597663
2023,162532.45236733306
2024,230889.93495177114
2025,338176.6743358065
2026,199302.53346068083
2027,153366.52629056122
2028,189539.56659763402
2029,173043.09526172272
2030,276332.5158829312
2031,252739.30707218192
2032,261852.3984840313
2033,270675.4528030319
2034,188211.78675329228
2035,212968.40802720815
2036,229480.559920483
2037,230432.82220413172
2038,319930.4904572632
2039,222199.55748715324
2040,336889.7834231438
2041,249213.97987567805
2042,215653.2293897392
2043,190328.55035127516
2044,214313.22116434367
2045,229857.35670048356
2046,181361.0394426414
2047,145689.67697285372
2048,128734.68355641532
2049,190852.5833127333
2050,205127.76818937776
2051,84202.58252086147
2052,141526.66802128416
2053,124085.79734727042
2054,66015.93749173623
2055,164564.90753481162
2056,116816.72706538436
2057,118606.72173789184
2058,204975.77840104364
2059,129022.67565078282
2060,146483.15700494425
2061,194519.95137262557
2062,125065.94230917015
2063,100435.39450617382
2064,147616.5430310552
2065,129120.95821839082
2066,193686.15262624426
2067,118794.48515003384
2068,196653.65181480834
2069,56099.83808659742
2070,114669.13017495131
2071,66930.76415416005
2072,195990.6546927303
2073,130635.62436107008
2074,204766.31720352193
2075,147224.72953715394
2076,125378.68511632024
2077,135495.99398263966
2078,117692.36194601122
2079,165745.0786193837
2080,136185.33024985035
2081,146248.5455316073
2082,157428.1237088979
2083,152617.94606850203
2084,103043.01071279185
2085,124008.95004891782
2086,119984.49524116586
2087,139608.64924328547
2088,122392.6442561989
2089,89674.83513942285
2090,151515.9868525782
2091,93832.44273974447
2092,132420.66759518185
2093,145889.42844381288
2094,142271.0352756398
2095,178976.98021984074
2096,92992.08518286597
2097,89623.48466763223
2098,174075.5736803029
2099,-892.2520545217703
2100,57954.79976721914
2101,154271.97238161822
2102,171260.0980365545
2103,95940.59955703339
2104,192138.66048333506
2105,106954.39802581136
2106,56161.08285535165
2107,255820.51822237254
2108,114542.12865226221
2109,92227.14628854152
2110,122165.48206542226
2111,182040.75613107995
2112,148827.8675184157
2113,113796.75364486445
2114,136656.9170985209
2115,168115.4871716353
2116,127459.05897439123
2117,162667.363690853
2118,145528.0085435882
2119,137208.43459692565
2120,112668.51089834518
2121,55439.50209783175
2122,89459.00824985016
2123,73096.60351566348
2124,224569.70700889724
2125,178959.83001807725
2126,186669.8922141973
2127,192541.27615507474
2128,159225.3266722899
2129,138384.0428823172
2130,156403.71170791777
2131,208035.78419161247
2132,142078.60942999268
2133,157230.50089538767
2134,144102.10265324643
2135,106685.09680998095
2136,49662.54877599166
2137,118504.35702236329
2138,135380.01738423257
2139,161571.696197899
2140,114917.03953955215
2141,141525.09979694456
2142,120730.46927834529
2143,141312.07483558264
2144,147691.13079591928
2145,112560.72634921083
2146,167460.75722714476
2147,168080.74045463649
2148,152840.28107986107
2149,146571.48585547035
2150,220766.67677627082
2151,152067.51570459985
2152,137710.2770434112
2153,155126.8277869068
2154,85499.05245086664
2155,139185.92508731715
2156,243876.76302924115
2157,228808.53579863827
2158,228563.06789550823
2159,217087.02666008307
2160,185026.05697577438
2161,272552.5933777762
2162,355118.71975096525
2163,307490.354639521
2164,260187.24224406588
2165,191068.98203188638
2166,133316.8742729819
2167,213991.53457678613
2168,189631.38786496685
2169,204122.0506479954
2170,218085.94070866858
2171,137691.31982013103
2172,140748.14478683975
2173,153596.3772955137
2174,242817.34427582778
2175,300733.49180063885
2176,282888.59406277526
2177,246758.03027119188
2178,235457.6255604848
2179,144189.15889405232
2180,239969.45091244232
2181,214558.67306382654
2182,244141.70410852032
2183,210187.1602443
2184,122087.76759010289
2185,118033.75541375217
2186,166657.55870384505
2187,164179.22624707434
2188,164305.78746475573
2189,232103.8985929856
2190,47706.3673937179
2191,47706.3673937179
2192,55716.2611705671
2193,85280.50138894925
2194,70661.1874603463
2195,85781.90445589786
2196,83058.89789553231
2197,102006.34363659113
2198,189519.19915982886
2199,197356.04998861733
2200,143566.58466347173
2201,157292.0996630972
2202,201337.39675758584
2203,179476.03817721692
2204,155313.9111482142
2205,127654.78049777783
2206,147016.59912973273
2207,236649.1100211405
2208,228332.6801233902
2209,202340.35189290057
2210,142793.90302352273
2211,130458.45139932187
2212,133502.33310869106
2213,98089.12506222297
2214,133331.32275673468
2215,97551.48127159549
2216,164656.0720495174
2217,-4765.961568582017
2218,80347.39271960629
2219,72135.59984607657
2220,71540.77201058046
2221,253097.9419300667
2222,228572.50402985353
2223,273578.2214767067
2224,235182.5367296803
2225,141371.56033349977
2226,161469.8094203916
2227,212525.39379810254
2228,264657.8382205651
2229,239279.19842832742
2230,131522.1707462715
2231,219589.42842903527
2232,194217.76199900833
2233,178249.93268804628
2234,237506.03200311077
2235,207715.36224610967
2236,265712.3657010712
2237,299852.03550189454
2238,241265.61209564444
2239,103020.23647525889
2240,169914.35263322634
2241,145881.06741355037
2242,136662.3707987264
2243,123615.0224698715
2244,76472.3615138928
2245,74456.26709330364
2246,125712.88078819387
2247,109455.43836169926
2248,100877.91324478597
2249,103106.48489701131
2250,124013.89097208701
2251,143446.66237224097
2252,202778.31862310346
2253,153363.8337046298
2254,167810.11778936893
2255,186352.38746546514
2256,194847.239917415
2257,213883.35124589506
2258,193276.87241656226
2259,181446.58852421245
2260,172215.66270817452
2261,217514.11386318153
2262,228620.96970183172
2263,297550.1299732764
2264,366106.4871869992
2265,176146.45701027135
2266,276135.6584957263
2267,302737.0599988169
2268,340787.28700669843
2269,178722.58454520287
2270,193659.23631477958
2271,230442.27704957643
2272,215791.38346593463
2273,170000.88910610855
2274,181029.6426656445
2275,194512.34922609365
2276,204206.34850699638
2277,199449.4296807696
2278,151681.0767819507
2279,110190.82133699846
2280,84876.74142819055
2281,183326.6265354232
2282,185657.1941783592
2283,127861.43849478744
2284,138205.72906897057
2285,167645.77783247034
2286,115740.4542725016
2287,308518.9947620088
2288,278486.4628050424
2289,312341.0240569882
2290,356457.05032961
2291,295655.81171577016
2292,351545.5845747314
2293,369358.59005825897
2294,349964.8381766273
2295,377950.9306249408
2296,278989.2948263299
2297,271252.38460828643
2298,310198.24433250737
2299,337118.91274330625
2300,297293.3013958074
2301,257534.72786729198
2302,249080.60616686274
2303,260842.73981842046
2304,272430.8867202591
2305,182692.9782319184
2306,182692.9782319184
2307,184374.00596023284
2308,249259.97866966194
2309,273583.07019597455
2310,230265.8288011447
2311,211621.8482723117
2312,173657.4099015261
2313,172524.2992570967
2314,188507.2996337822
2315,170405.41196612435
2316,193529.4645892875
2317,180373.89893623765
2318,171254.54502790622
2319,191271.58181384884
2320,199673.14342544126
2321,260780.57971600615
2322,199398.06844717354
2323,179994.63284633533
2324,176716.7168146489
2325,221330.47194292131
2326,177623.63327526677
2327,217912.93766433417
2328,220281.83506686168
2329,184857.8753747374
2330,183899.40694450613
2331,321207.6626496924
2332,355013.99770869873
2333,307466.53118663793
2334,262016.3440424153
2335,262615.2363636341
2336,306453.5642968253
2337,211031.28642021972
2338,266737.13988415303
2339,244957.9427756133
2340,350702.42348751007
2341,221108.33275532842
2342,245580.3467222407
2343,222329.28590984855
2344,240423.6561053736
2345,272356.3165896059
2346,232164.0938336155
2347,207904.47649152236
2348,238690.3782548573
2349,152651.18744838305
2350,264052.39705381484
2351,250684.98090384286
2352,274402.4253407895
2353,246376.73866231545
2354,127270.02227417144
2355,154209.46351542487
2356,142131.3961571865
2357,218566.68112430922
2358,190002.92676852804
2359,139384.80107459074
2360,107625.87180052846
2361,139866.31525674593
2362,257151.7652345129
2363,135266.7581916615
2364,161840.30734898464
2365,234244.24898394864
2366,215525.4275065684
2367,245817.07696779972
2368,207343.34074574037
2369,247256.3835867118
2370,170866.4957562399
2371,174509.4127183246
2372,209930.10596370135
2373,254625.073124297
2374,283567.6726908698
2375,242096.26523778462
2376,274989.25239194056
2377,321432.4641529381
2378,159853.3163734435
2379,222674.92526635414
2380,159765.76946791224
2381,180390.3076826159
2382,212699.76296271963
2383,226043.18730401076
2384,233822.00358121257
2385,164113.2841311513
2386,143454.1525308015
2387,119017.11324880223
2388,103684.91107668198
2389,131840.17392397337
2390,136773.07695105285
2391,135704.99307866467
2392,107694.405371823
2393,194398.04482436678
2394,159440.20263092895
2395,205355.17309244428
2396,160084.28780125084
2397,205626.30360436547
2398,124032.13464522408
2399,23013.272552868846
2400,13870.21914976748
2401,101017.00414220506
2402,124688.00609915794
2403,196187.36544880646
2404,138616.56660249562
2405,176054.11516010712
2406,134608.39949319474
2407,116386.46381272457
2408,140968.13049227154
2409,127317.43138773958
2410,199745.14426464456
2411,109777.5961544012
2412,140869.38644287555
2413,132850.4368691266
2414,118950.47652797087
2415,176365.9650497226
2416,151702.55480107575
2417,142223.58387974493
2418,109048.66805133547
2419,123362.57204585755
2420,111350.07331035353
2421,124303.34542451636
2422,111850.23074735337
2423,94620.79469440534
2424,156667.16700977038
2425,244213.19672838497
2426,128840.17531650321
2427,111848.56504038576
2428,183350.65675937242
2429,107007.76450870035
2430,135375.35466059818
2431,123119.3269118621
2432,118468.64271788773
2433,129349.72793055439
2434,134642.86591241055
2435,145479.85279624932
2436,80732.20623429204
2437,105080.58535041966
2438,109250.73146199662
2439,128368.69589255081
2440,167082.39246641364
2441,115337.78527953033
2442,111042.65029884293
2443,128749.0877222431
2444,132717.4512164716
2445,84025.33467471079
2446,145812.10620699974
2447,236268.85629236905
2448,161081.1138626839
2449,131686.6088206053
2450,183836.02689545494
2451,122625.26329433086
2452,242408.82458991362
2453,59578.20439006129
2454,79259.44494450308
2455,110806.07482926111
2456,132661.98566538817
2457,118188.83465167889
2458,135767.19490552944
2459,105692.3281049954
2460,171888.09121851725
2461,119560.82153726969
2462,132681.55123588225
2463,136588.2880189708
2464,201587.2999635767
2465,168284.44470911365
2466,141361.66135937767
2467,185388.23701449696
2468,109598.84016698497
2469,122922.87367976739
2470,210466.30862932416
2471,205300.68783236263
2472,218865.24086158499
2473,117109.71869760519
2474,106116.34922785315
2475,238452.02545273068
2476,117061.65290308866
2477,113363.72895374495
2478,168566.14818582727
2479,109326.83776769936
2480,134362.2342106916
2481,118091.70807576779
2482,121613.75919732885
2483,106441.01342959053
2484,129705.05125040983
2485,109129.05692064064
2486,140593.72403205207
2487,200608.0263793613
2488,165216.4617052855
2489,169656.67171321638
2490,128644.1164160521
2491,77693.10216464143
2492,187787.35602961647
2493,131027.77068195402
2494,167025.96399611395
2495,87335.34092034941
2496,231257.40651835527
2497,167826.3617792405
2498,106879.59159690121
2499,58050.49077934542
2500,117938.01347906262
2501,141162.5250356632
2502,139115.4619011684
2503,106528.55866116949
2504,198079.54200206444
2505,217337.9661063033
2506,275169.8846728379
2507,313411.42679759895
2508,275169.8846728379
2509,242450.05166734822
2510,245568.97779279374
2511,202035.59906459818
2512,214450.28251750566
2513,220264.79958576945
2514,237628.39923662136
2515,139528.20084864087
2516,159657.694492159
2517,116305.35029697401
2518,122095.06943974592
2519,221746.45198763013
2520,210972.85030760392
2521,207572.78397608237
2522,218344.42044428395
2523,123486.75080300157
2524,132984.43889597157
2525,135158.3551427118
2526,140928.58561181126
2527,107648.34094413935
2528,122806.5634575382
2529,124456.51753608906
2530,88835.3832074324
2531,234015.9304772894
2532,224361.07637526465
2533,210242.1280247035
2534,248596.0477216996
2535,287518.5608004184
2536,223298.88340818786
2537,230407.1621611317
2538,195097.78873687613
2539,196151.4874271108
2540,181520.82437800613
2541,194612.9053703324
2542,148889.29184500492
2543,112155.59618593374
2544,117075.83495685563
2545,147705.48793903645
2546,173086.55999913617
2547,158455.51186909064
2548,159369.07476589692
2549,143538.84829741623
2550,592219.8903878529
2551,146663.68542762022
2552,114136.99848898518
2553,47706.3673937179
2554,110935.50820557642
2555,120998.23297967084
2556,75113.3742587202
2557,99999.10726846286
2558,177465.2719872245
2559,144796.91987247465
2560,140760.66250191885
2561,151135.12684146033
2562,144733.6879950657
2563,148997.58239985938
2564,204696.72748849812
2565,110638.95365835846
2566,122848.39988219607
2567,141614.71314497048
2568,201645.77817288318
2569,195633.03769243442
2570,143383.39872292432
2571,164419.84200654583
2572,205697.75739103873
2573,236503.02083799176
2574,263337.4393674048
2575,161938.90495230144
2576,121187.03024779668
2577,129054.91847603774
2578,98068.03682170997
2579,5445.648871305573
2580,139533.43221160024
2581,119349.80404629346
2582,109106.01863172231
2583,250816.45228324799
2584,170590.6547315653
2585,182387.64983537767
2586,213608.30996243822
2587,216955.4006433921
2588,155552.0608407707
2589,157954.30180775165
2590,219581.72427016465
2591,201496.61274741878
2592,232675.47832738588
2593,247319.750994443
2594,200586.25056835744
2595,226572.55679836965
2596,293197.77040635864
2597,196189.11405114128
2598,251280.29723924844
2599,337048.76426965976
2600,140079.4994618941
2601,151133.03325687896
2602,81064.48733129975
2603,76779.7507073032
2604,62185.423537515744
2605,81629.88929447968
2606,134592.50916452875
2607,181549.8276460933
2608,172246.56824346693
2609,144779.72399295957
2610,80273.43616289
2611,134511.66406800394
2612,144546.56832154564
2613,100877.91324478597
2614,106020.73892318836
2615,175311.80556931839
2616,140832.67135742874
2617,211659.71977330648
2618,197990.70039456993
2619,246375.47833663193
2620,173443.06159323364
2621,179449.57258039285
2622,185813.61086797735
2623,255552.30097863454
2624,277107.5289705212
2625,316485.3450916761
2626,168265.22731651537
2627,219109.76185834743
2628,339672.0110828177
2629,395754.6760894989
2630,315443.8370640975
2631,374141.90696359123
2632,339112.6278829151
2633,283305.8806075695
2634,320505.73609570845
2635,162892.81412636637
2636,217696.01520558467
2637,187764.7054443827
2638,240083.83192924564
2639,186423.2344496592
2640,164504.82247255734
2641,101274.96835430624
2642,192318.47389256847
2643,145421.23104115162
2644,141725.98739370273
2645,124073.45173189929
2646,120008.57801482739
2647,127861.43849478744
2648,161515.07968644905
2649,131387.8677029326
2650,167456.76898054013
2651,172665.26533703177
2652,343663.7119233464
2653,273057.26955801214
2654,258096.30415688312
2655,319416.44708709826
2656,303124.8294494444
2657,297067.63012676605
2658,269197.7635554378
2659,286688.32132607175
2660,302007.234209563
2661,310834.70956051943
2662,308045.00216251216
2663,277946.46642309136
2664,272366.32809654565
2665,302243.4277217296
2666,280610.9470704156
2667,167465.2404735208
2668,193904.38190912336
2669,181042.1012563594
2670,285214.44949398877
2671,193904.38190912336
2672,203232.42748776058
2673,213892.27950079236
2674,215304.2365987339
2675,190759.93987828042
2676,202056.26768602015
2677,195803.82568337917
2678,258474.27913449807
2679,271294.89433253044
2680,284643.6808514532
2681,348511.80534491874
2682,311950.3583997862
2683,387009.32360930543
2684,301128.45538013405
2685,313136.7196137294
2686,255828.83756181647
2687,277875.7319278817
2688,243413.00679166688
2689,227313.3884329288
2690,354695.5862236684
2691,187205.35963869208
2692,130497.6088049805
2693,213533.4864189157
2694,129652.28852310195
2695,207898.13194345732
2696,199724.8118512075
2697,196557.5643532568
2698,184571.10542506192
2699,188545.4469124643
2700,173642.3491268734
2701,159805.01102326057
2702,134807.9853873456
2703,155875.04760909703
2704,140191.5181278085
2705,114576.39543790946
2706,107688.1739426005
2707,127567.93059582316
2708,117616.02058636612
2709,89187.7227717913
2710,109981.48418229836
2711,279934.624972295
2712,319025.6719305541
2713,193372.52931453087
2714,178044.48763236348
2715,172287.46738981092
2716,169629.06595160472
2717,183093.37306564886
2718,249256.43709870937
2719,147194.21521945286
2720,206148.55669645363
2721,137593.35804472314
2722,165885.7502437712
2723,155464.81808037008
2724,106194.06616885337
2725,118937.02835764637
2726,131061.83662776489
2727,170763.65820019567
2728,178422.05561353228
2729,144394.6934444882
2730,134452.88077522803
2731,124101.71922911049
2732,115168.79559745919
2733,160136.35375897598
